ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link,
2021-01-06,l943086,15660 Jane St,Jane St,King City,King,$21000000,2 baths,2 beds,https://king.listing.ca/15660-jane-st.N5075558.htm#10w-6
2021-01-07,l944776,149 Church St 412,Church St,Schomberg,King,$545000,2 baths,2 beds,https://king.listing.ca/149-church-st-412.N5077778.htm#10w-1
2021-01-07,l944332,4795 19th Sdrd,19th Sdrd,King City,King,$3088888,3 baths,3+1 beds,https://king.listing.ca/4795-19th-sdrd.N5077011.htm#10w-2
2021-01-13,l948273,12575 Weston Rd,Weston Rd,Rural King,King,$1400000,4 baths,4 beds,https://king.listing.ca/12575-weston-rd.N5082182.htm#10w-1
2021-01-13,l948271,55 South Summit Farm Rd,South Summit Farm Rd,King City,King,$2970000,5 baths,4 beds,https://king.listing.ca/55-south-summit-farm-rd.N5082157.htm#10w-2
2021-01-13,l948251,17455 Jane St,Jane St,King City,King,$3950000,3 baths,4 beds,https://king.listing.ca/17455-jane-st.N5081877.htm#10w-3
2021-01-13,l947303,7940 16th Sdrd,16th Sdrd,Rural King,King,$2799000,3 baths,5+1 beds,https://king.listing.ca/7940-16th-sdrd.N5080717.htm#10w-4
2021-01-13,l947298,54 Britnell Crt,Britnell Crt,King City,King,$2198888,5 baths,4+1 beds,https://king.listing.ca/54-britnell-crt.N5080670.htm#10w-5
2021-01-13,l947005,60 Britnell Crt,Britnell Crt,King City,King,$2399000,5 baths,4 beds,https://king.listing.ca/60-britnell-crt.N5080564.htm#10w-6
2021-01-13,l946931,1070 Woodchopper Lane,Woodchopper Lane,Rural King,King,$910000,2 baths,3 beds,https://king.listing.ca/1070-woodchopper-lane.N5080478.htm#10w-7
2021-01-13,l946829,15600 Dufferin St,Dufferin St,King City,King,$4500000,1 baths,2 beds,https://king.listing.ca/15600-dufferin-st.N5080353.htm#10w-8
2021-01-13,l946201,13700 10th Conc. Rd,10th Conc. Rd,Nobleton,King,$4900000,3 baths,3 beds,https://king.listing.ca/13700-10th-conc-rd.N4984807.htm#10w-9
