ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link,
2020/10/16,l882303,24 Stonehart Lane Unit 12,Stonehart Lane,East Bayfield,Barrie,"$579,999",3 baths,2 beds,https://barrie.listing.ca/24-stonehart-lane-unit-12.S4951011.htm#61-1
2020/10/16,l885666,127 Churchland Dr,Churchland Dr,Holly,Barrie,"$549,900",2 baths,3 beds,https://barrie.listing.ca/127-churchland-dr.S4955629.htm#61-2
2020/10/16,l885665,199 Ardagh Rd 17,Ardagh Rd,Ardagh,Barrie,"$545,000",3 baths,3 beds,https://barrie.listing.ca/199-ardagh-rd-17.S4955533.htm#61-3
2020/10/16,l885566,414 Blake St 604,Blake St,Codrington,Barrie,"$334,900",1 baths,2 beds,https://barrie.listing.ca/414-blake-st-604.S4955617.htm#61-4
2020/10/16,l885300,91 Browning Tr,Browning Tr,Letitia Heights,Barrie,"$675,000",4 baths,4 beds,https://barrie.listing.ca/91-browning-tr.S4955429.htm#61-5
2020/10/16,l885298,43 Austen Lane,Austen Lane,Letitia Heights,Barrie,"$469,000",2 baths,4 beds,https://barrie.listing.ca/43-austen-lane.S4955303.htm#61-6
2020/10/16,l885293,48 Ferguson Dr,Ferguson Dr,Northwest,Barrie,"$548,000",3 baths,3+1 beds,https://barrie.listing.ca/48-ferguson-dr.S4954942.htm#61-7
2020/10/16,l885291,262 Country Lane,Country Lane,Painswick South,Barrie,"$739,900",3 baths,4 beds,https://barrie.listing.ca/262-country-lane.S4954924.htm#61-8
2020/10/16,l885288,1 Spearin Crt,Spearin Crt,Grove East,Barrie,"$729,900",3 baths,4 beds,https://barrie.listing.ca/1-spearin-crt.S4954631.htm#61-9
2020/10/16,l885287,21 Willow Fern Dr,Willow Fern Dr,Ardagh,Barrie,"$860,000",3 baths,3+2 beds,https://barrie.listing.ca/21-willow-fern-dr.S4954603.htm#61-a
2020/10/16,l885286,60 Parkside Dr,Parkside Dr,Queen's Park,Barrie,"$469,000",2 baths,3 beds,https://barrie.listing.ca/60-parkside-dr.S4954587.htm#61-b
2020/10/16,l885005,5 Greenwich St 301,Greenwich St,Ardagh,Barrie,"$569,900",2 baths,3 beds,https://barrie.listing.ca/5-greenwich-st-301.S4954877.htm#61-c
2020/10/16,l885004,166 Owen St 102,Owen St,City Centre,Barrie,"$325,000",1 baths,2 beds,https://barrie.listing.ca/166-owen-st-102.S4931496.htm#61-d
2020/10/16,l884684,2 Masters Dr,Masters Dr,East Bayfield,Barrie,"$599,900",3 baths,2+2 beds,https://barrie.listing.ca/2-masters-dr.S4954349.htm#61-e
2020/10/16,l884683,103 Franks Way,Franks Way,Allandale,Barrie,"$550,000",2 baths,3 beds,https://barrie.listing.ca/103-franks-way.S4954179.htm#61-f
2020/10/16,l884682,71 Victoria St,Victoria St,City Centre,Barrie,"$430,000",2 baths,3+1 beds,https://barrie.listing.ca/71-victoria-st.S4954173.htm#61-g
2020/10/16,l884631,7 Barwick Dr,Barwick Dr,Sunnidale,Barrie,"$549,900",2 baths,3+2 beds,https://barrie.listing.ca/7-barwick-dr.S4954165.htm#61-h
2020/10/16,l884610,103 Robin Crt,Robin Crt,Cundles East,Barrie,"$459,000",2 baths,3 beds,https://barrie.listing.ca/103-robin-crt.S4954519.htm#61-i
2020/10/16,l884583,17 Sydenham Wells Rd,Sydenham Wells Rd,Georgian Drive,Barrie,"$590,000",3 baths,2+2 beds,https://barrie.listing.ca/17-sydenham-wells-rd.S4954037.htm#61-j
2020/10/16,l884478,61 Belcourt Ave,Belcourt Ave,Grove East,Barrie,"$579,900",3 baths,3+1 beds,https://barrie.listing.ca/61-belcourt-ave.S4954540.htm#61-k
2020/10/16,l884477,226 Churchland Dr,Churchland Dr,Holly,Barrie,"$549,900",1 baths,3 beds,https://barrie.listing.ca/226-churchland-dr.S4954479.htm#61-l
2020/10/16,l884476,50 Rosenfeld Dr,Rosenfeld Dr,Grove East,Barrie,"$559,900",2 baths,3 beds,https://barrie.listing.ca/50-rosenfeld-dr.S4954415.htm#61-m
2020/10/16,l884038,70 Muirfield Dr,Muirfield Dr,Ardagh,Barrie,"$879,999",4 baths,4 beds,https://barrie.listing.ca/70-muirfield-dr.S4953703.htm#61-n
2020/10/16,l884037,75 Moir Cres,Moir Cres,Painswick North,Barrie,"$549,900",4 baths,3 beds,https://barrie.listing.ca/75-moir-cres.S4953650.htm#61-o
2020/10/16,l883953,42 Shadowood Rd,Shadowood Rd,Ardagh,Barrie,"$369,900",2 baths,3+1 beds,https://barrie.listing.ca/42-shadowood-rd.S4953660.htm#61-p
2020/10/16,l883952,65 Ellen St 611,Ellen St,Lakeshore,Barrie,"$389,900",1 baths,1 beds,https://barrie.listing.ca/65-ellen-st-611.S4953652.htm#61-q
2020/10/16,l883700,2 Kemp St,Kemp St,Holly,Barrie,"$699,900",3 baths,3+1 beds,https://barrie.listing.ca/2-kemp-st.S4953360.htm#61-r
2020/10/16,l883698,22 Carlton Rd,Carlton Rd,Cundles East,Barrie,"$485,888",2 baths,3+2 beds,https://barrie.listing.ca/22-carlton-rd.S4953286.htm#61-s
2020/10/16,l883696,16 Weymouth Rd,Weymouth Rd,Georgian Drive,Barrie,"$469,000",2 baths,3 beds,https://barrie.listing.ca/16-weymouth-rd.S4953239.htm#61-t
2020/10/16,l883693,8 Prince George Cres,Prince George Cres,Innis-Shore,Barrie,"$749,900",5 baths,3+1 beds,https://barrie.listing.ca/8-prince-george-cres.S4952839.htm#61-u
2020/10/16,l883429,22 Prince William Way,Prince William Way,Innis-Shore,Barrie,"$880,000",4 baths,4 beds,https://barrie.listing.ca/22-prince-william-way.S4952571.htm#61-v
2020/10/16,l883426,292 Duckworth St,Duckworth St,Codrington,Barrie,"$550,000",2 baths,3+1 beds,https://barrie.listing.ca/292-duckworth-st.S4952357.htm#61-w
2020/10/16,l883423,51 Deneb St,Deneb St,Ardagh,Barrie,"$499,000",3 baths,3 beds,https://barrie.listing.ca/51-deneb-st.S4952132.htm#61-x
2020/10/16,l883206,150 Dunlop St 503,Dunlop St,City Centre,Barrie,"$377,000",1 baths,1 beds,https://barrie.listing.ca/150-dunlop-st-503.S4953497.htm#61-y
2020/10/16,l883205,261 Rose St 8,Rose St,City Centre,Barrie,"$324,888",2 baths,3 beds,https://barrie.listing.ca/261-rose-st-8.S4953178.htm#61-z
2020/10/16,l882621,141 Pringle Dr,Pringle Dr,Edgehill Drive,Barrie,"$424,000",3 baths,3 beds,https://barrie.listing.ca/141-pringle-dr.S4952096.htm#61-10
2020/10/16,l882522,185 Ardagh Rd,Ardagh Rd,Ardagh,Barrie,"$798,000",2 baths,3+1 beds,https://barrie.listing.ca/185-ardagh-rd.S4951954.htm#61-11
2020/10/16,l882313,9 Pepin Crt,Pepin Crt,Innis-Shore,Barrie,"$919,900",5 baths,4+1 beds,https://barrie.listing.ca/9-pepin-crt.S4951696.htm#61-12
2020/10/16,l882311,9 Grasett Cres,Grasett Cres,West Bayfield,Barrie,"$685,000",4 baths,4+1 beds,https://barrie.listing.ca/9-grasett-cres.S4951629.htm#61-13
2020/10/16,l882310,92 Wellington St,Wellington St,Lakeshore,Barrie,"$499,900",2 baths,3+1 beds,https://barrie.listing.ca/92-wellington-st.S4951608.htm#61-14
2020/10/16,l882308,79 Goodwin Dr,Goodwin Dr,Painswick South,Barrie,"$450,000",3 baths,3 beds,https://barrie.listing.ca/79-goodwin-dr.S4951367.htm#61-15
2020/10/16,l882305,43 Sylvia St,Sylvia St,Grove East,Barrie,"$525,000",2 baths,3+2 beds,https://barrie.listing.ca/43-sylvia-st.S4951058.htm#61-16
2020/10/16,l882301,91 Coughlin Dr 43,Coughlin Dr,Holly,Barrie,"$459,900",2 baths,3 beds,https://barrie.listing.ca/91-coughlin-dr-43.S4950879.htm#61-17
2020/10/16,l882191,83 Goodwin Dr 6,Goodwin Dr,Painswick South,Barrie,"$349,900",1 baths,3 beds,https://barrie.listing.ca/83-goodwin-dr-6.S4951848.htm#61-18
2020/10/16,l881946,39 Forest Dale Dr,Forest Dale Dr,Little Lake,Barrie,"$749,000",3 baths,2+3 beds,https://barrie.listing.ca/39-forest-dale-dr.S4950698.htm#61-19
2020/10/16,l881945,110 Jessica Dr,Jessica Dr,Painswick South,Barrie,"$749,900",3 baths,4 beds,https://barrie.listing.ca/110-jessica-dr.S4950665.htm#61-1a
2020/10/16,l881944,95 Browning Tr,Browning Tr,Letitia Heights,Barrie,"$699,000",4 baths,4+1 beds,https://barrie.listing.ca/95-browning-tr.S4950555.htm#61-1b
2020/10/16,l881942,8 Player Dr,Player Dr,400 North,Barrie,"$589,900",2 baths,3 beds,https://barrie.listing.ca/8-player-dr.S4950493.htm#61-1c
2020/10/16,l881694,318 Little Ave 24,Little Ave,Painswick North,Barrie,"$559,000",2 baths,3 beds,https://barrie.listing.ca/318-little-ave-24.S4951396.htm#61-1d
2020/10/16,l881356,28 Donald St 64,Donald St,Queen's Park,Barrie,"$379,900",2 baths,3 beds,https://barrie.listing.ca/28-donald-st-64.S4950644.htm#61-1e
2020/10/16,l881008,309 Johnson St,Johnson St,Georgian Drive,Barrie,"$629,000",3 baths,2+2 beds,https://barrie.listing.ca/309-johnson-st.S4950102.htm#61-1f
2020/10/16,l881007,44 Peregrine Rd,Peregrine Rd,Little Lake,Barrie,"$679,900",3 baths,4 beds,https://barrie.listing.ca/44-peregrine-rd.S4950073.htm#61-1g
2020/10/16,l880776,68 Penvill Tr,Penvill Tr,Ardagh,Barrie,"$799,900",3 baths,4 beds,https://barrie.listing.ca/68-penvill-tr.S4949878.htm#61-1h
2020/10/16,l880730,181 Collier St 1007,Collier St,North Shore,Barrie,"$624,900",2 baths,3 beds,https://barrie.listing.ca/181-collier-st-1007.S4949772.htm#61-1i
2020/10/16,l880551,32 Lang Dr,Lang Dr,Northwest,Barrie,"$769,000",4 baths,4 beds,https://barrie.listing.ca/32-lang-dr.S4949603.htm#61-1j
2020/10/16,l880328,376 Blake St 11,Blake St,Codrington,Barrie,"$545,000",4 baths,2+1 beds,https://barrie.listing.ca/376-blake-st-11.S4949280.htm#61-1k
2020/10/16,l880202,57 Queen St,Queen St,Codrington,Barrie,"$529,900",2 baths,4 beds,https://barrie.listing.ca/57-queen-st.S4949095.htm#61-1l
2020/10/16,l879651,92 Diana Way,Diana Way,Innis-Shore,Barrie,"$649,900",3 baths,3 beds,https://barrie.listing.ca/92-diana-way.S4948615.htm#61-1m
2020/10/16,l879650,14 Coles St,Coles St,Sunnidale,Barrie,"$574,500",2 baths,3+1 beds,https://barrie.listing.ca/14-coles-st.S4948436.htm#61-1n
2020/10/16,l879649,37 Shakespeare Cres,Shakespeare Cres,Letitia Heights,Barrie,"$629,900",3 baths,4 beds,https://barrie.listing.ca/37-shakespeare-cres.S4948401.htm#61-1o
2020/10/16,l879648,12 Vine St,Vine St,Sunnidale,Barrie,"$524,900",2 baths,2+2 beds,https://barrie.listing.ca/12-vine-st.S4948398.htm#61-1p
2020/10/16,l879645,37 Chieftain Cres,Chieftain Cres,400 East,Barrie,"$609,900",2 baths,3 beds,https://barrie.listing.ca/37-chieftain-cres.S4948246.htm#61-1q
2020/10/16,l879643,84 Wellington St,Wellington St,City Centre,Barrie,"$699,900",2 baths,4 beds,https://barrie.listing.ca/84-wellington-st.S4948192.htm#61-1r
2020/10/16,l879637,90 Lions Gate Blvd,Lions Gate Blvd,Cundles East,Barrie,"$949,900",3 baths,2+1 beds,https://barrie.listing.ca/90-lions-gate-blvd.S4948035.htm#61-1s
2020/10/16,l879636,52 Quance St,Quance St,Holly,Barrie,"$625,000",4 baths,4 beds,https://barrie.listing.ca/52-quance-st.S4947999.htm#61-1t
2020/10/16,l879065,63 Willow Dr,Willow Dr,Holly,Barrie,"$499,999",2 baths,3 beds,https://barrie.listing.ca/63-willow-dr.S4947905.htm#61-1u
2020/10/16,l879062,81 Violet St,Violet St,Holly,Barrie,"$739,900",3 baths,4 beds,https://barrie.listing.ca/81-violet-st.S4947844.htm#61-1v
2020/10/16,l879056,5 Norman Dr,Norman Dr,Innis-Shore,Barrie,"$834,900",4 baths,4 beds,https://barrie.listing.ca/5-norman-dr.S4947702.htm#61-1w
2020/10/16,l879052,228 Tiffin St,Tiffin St,400 East,Barrie,"$525,000",2 baths,1+2 beds,https://barrie.listing.ca/228-tiffin-st.S4947573.htm#61-1x
2020/10/16,l879050,135 Ferndale Dr,Ferndale Dr,Ardagh,Barrie,"$729,500",3 baths,4 beds,https://barrie.listing.ca/135-ferndale-dr.S4947478.htm#61-1y
2020/10/16,l878848,6 Toronto St 610,Toronto St,Lakeshore,Barrie,"$619,900",2 baths,2 beds,https://barrie.listing.ca/6-toronto-st-610.S4948006.htm#61-1z
2020/10/16,l878847,47 Ferndale Dr 4,Ferndale Dr,Ardagh,Barrie,"$399,900",2 baths,2 beds,https://barrie.listing.ca/47-ferndale-dr-4.S4947866.htm#61-20
2020/10/16,l878387,65 Ellen St 404,Ellen St,Lakeshore,Barrie,"$749,900",2 baths,2 beds,https://barrie.listing.ca/65-ellen-st-404.S4947093.htm#61-21
2020/10/16,l878218,62 Hubbert Cres,Hubbert Cres,Holly,Barrie,"$849,500",4 baths,4 beds,https://barrie.listing.ca/62-hubbert-cres.S4946715.htm#61-22
2020/10/16,l878215,18 Chippawa Crt,Chippawa Crt,North Shore,Barrie,"$579,900",2 baths,3+1 beds,https://barrie.listing.ca/18-chippawa-crt.S4946622.htm#61-23
2020/10/16,l878214,114 Sophia St,Sophia St,City Centre,Barrie,"$565,000",3 baths,3 beds,https://barrie.listing.ca/114-sophia-st.S4946583.htm#61-24
2020/10/16,l878211,99 Browning Tr,Browning Tr,Letitia Heights,Barrie,"$619,900",3 baths,4 beds,https://barrie.listing.ca/99-browning-tr.S4946451.htm#61-25
2020/10/16,l878205,7 Willow Dr,Willow Dr,Holly,Barrie,"$449,000",1 baths,3 beds,https://barrie.listing.ca/7-willow-dr.S4946241.htm#61-26
2020/10/16,l878203,15 Dunsmore Lane,Dunsmore Lane,Georgian Drive,Barrie,"$699,900",4 baths,4 beds,https://barrie.listing.ca/15-dunsmore-lane.S4946191.htm#61-27
2020/10/16,l878202,27 Brighton Rd,Brighton Rd,Georgian Drive,Barrie,"$597,000",3 baths,3+2 beds,https://barrie.listing.ca/27-brighton-rd.S4946172.htm#61-28
2020/10/16,l877974,108 Loggers Run,Loggers Run,Ardagh,Barrie,"$349,786",2 baths,3 beds,https://barrie.listing.ca/108-loggers-run.S4946848.htm#61-29
2020/10/16,l877973,150 Dunlop St 810,Dunlop St,City Centre,Barrie,"$363,900",1 baths,1 beds,https://barrie.listing.ca/150-dunlop-st-810.S4946432.htm#61-2a
2020/10/16,l877972,6 Toronto St 1403,Toronto St,Lakeshore,Barrie,"$799,900",2 baths,2 beds,https://barrie.listing.ca/6-toronto-st-1403.S4946317.htm#61-2b
2020/10/16,l877559,36 Chaucer Cres,Chaucer Cres,Letitia Heights,Barrie,"$399,900",1 baths,3 beds,https://barrie.listing.ca/36-chaucer-cres.S4945721.htm#61-2c
2020/10/16,l877557,42 O'shaughnessy Cres,O'shaughnessy Cres,Holly,Barrie,"$619,900",3 baths,4 beds,https://barrie.listing.ca/42-oshaughnessy-cres.S4945677.htm#61-2d
2020/10/16,l877364,300 Essa Rd 602,Essa Rd,Ardagh,Barrie,"$579,900",2 baths,3 beds,https://barrie.listing.ca/300-essa-rd-602.S4945959.htm#61-2e
2020/10/16,l877363,111 Worsley St Ph08,Worsley St,City Centre,Barrie,"$329,000",1 baths,1 beds,https://barrie.listing.ca/111-worsley-st-ph08.S4945924.htm#61-2f
2020/10/16,l877361,100 Dean Ave 301,Dean Ave,Painswick South,Barrie,"$489,900",2 baths,3 beds,https://barrie.listing.ca/100-dean-ave-301.S4945610.htm#61-2g
2020/10/16,l876845,2 Toronto St 1011,Toronto St,Lakeshore,Barrie,"$999,999",2 baths,2 beds,https://barrie.listing.ca/2-toronto-st-1011.S4945452.htm#61-2h
2020/10/16,l876684,166 The Queensway Way,The Queensway Way,Innis-Shore,Barrie,"$854,900",3 baths,2+1 beds,https://barrie.listing.ca/166-the-queensway-way.S4945035.htm#61-2i
2020/10/16,l876676,213 Esther Dr,Esther Dr,Painswick South,Barrie,"$649,900",4 baths,3 beds,https://barrie.listing.ca/213-esther-dr.S4944542.htm#61-2j
2020/10/16,l876674,65 Mcdonald St,Mcdonald St,East Bayfield,Barrie,"$395,000",1 baths,2 beds,https://barrie.listing.ca/65-mcdonald-st.S4944346.htm#61-2k
2020/10/16,l876438,41 Madelaine Dr 4,Madelaine Dr,Painswick South,Barrie,"$448,000",3 baths,3 beds,https://barrie.listing.ca/41-madelaine-dr-4.S4889165.htm#61-2l
2020/10/16,l876058,3 Shakespeare Cres,Shakespeare Cres,Letitia Heights,Barrie,"$539,900",2 baths,2+1 beds,https://barrie.listing.ca/3-shakespeare-cres.S4944079.htm#61-2m
2020/10/16,l876057,214 Tunbridge Rd,Tunbridge Rd,Georgian Drive,Barrie,"$524,900",4 baths,3+1 beds,https://barrie.listing.ca/214-tunbridge-rd.S4944072.htm#61-2n
2020/10/16,l876055,76 Versailles Cres,Versailles Cres,Innis-Shore,Barrie,"$899,000",5 baths,4+1 beds,https://barrie.listing.ca/76-versailles-cres.S4943810.htm#61-2o
2020/10/16,l876053,1 Warner Rd,Warner Rd,Holly,Barrie,"$590,000",2 baths,2+1 beds,https://barrie.listing.ca/1-warner-rd.S4943686.htm#61-2p
2020/10/16,l875828,6 Toronto St Ph06,Toronto St,Lakeshore,Barrie,"$559,900",2 baths,1 beds,https://barrie.listing.ca/6-toronto-st-ph06.S4944342.htm#61-2q
2020/10/16,l875594,24 Farmingdale Cres,Farmingdale Cres,Cundles East,Barrie,"$679,900",2 baths,4 beds,https://barrie.listing.ca/24-farmingdale-cres.S4943660.htm#61-2r
2020/10/16,l875523,53 Loon Ave,Loon Ave,Painswick South,Barrie,"$759,000",4 baths,4 beds,https://barrie.listing.ca/53-loon-ave.S4943465.htm#61-2s
2020/10/16,l875514,137 Sanford St,Sanford St,Sanford,Barrie,"$630,000",3 baths,2+1 beds,https://barrie.listing.ca/137-sanford-st.S4943539.htm#61-2t
2020/10/16,l875220,75 Prince William Way 33,Prince William Way,Innis-Shore,Barrie,"$519,900",3 baths,3 beds,https://barrie.listing.ca/75-prince-william-way-33.S4943068.htm#61-2u
2020/10/16,l875218,187 Patterson Rd,Patterson Rd,Ardagh,Barrie,"$759,000",3 baths,3+1 beds,https://barrie.listing.ca/187-patterson-rd.S4942810.htm#61-2v
2020/10/16,l874974,200 Collier St 304,Collier St,City Centre,Barrie,"$450,000",2 baths,2 beds,https://barrie.listing.ca/200-collier-st-304.S4943273.htm#61-2w
2020/10/16,l874973,199 Ardagh Rd 27,Ardagh Rd,Ardagh,Barrie,"$549,999",4 baths,3 beds,https://barrie.listing.ca/199-ardagh-rd-27.S4942968.htm#61-2x
2020/10/16,l874597,38 Wismer Ave,Wismer Ave,Northwest,Barrie,"$549,900",2 baths,2+1 beds,https://barrie.listing.ca/38-wismer-ave.S4942191.htm#61-2y
2020/10/16,l874594,227 Wellington St,Wellington St,City Centre,Barrie,"$519,900",2 baths,2 beds,https://barrie.listing.ca/227-wellington-st.S4942132.htm#61-2z
2020/10/16,l873720,6 Benson Dr,Benson Dr,Northwest,Barrie,"$599,900",2 baths,3 beds,https://barrie.listing.ca/6-benson-dr.S4941468.htm#61-30
2020/10/16,l873717,2 Country Lane,Country Lane,Painswick South,Barrie,"$709,999",3 baths,4 beds,https://barrie.listing.ca/2-country-lane.S4941424.htm#61-31
2020/10/16,l873716,76 John St,John St,Sanford,Barrie,"$680,000",2 baths,4 beds,https://barrie.listing.ca/76-john-st.S4941333.htm#61-32
2020/10/16,l873194,112 Ward Dr,Ward Dr,Painswick North,Barrie,"$629,900",3 baths,3+1 beds,https://barrie.listing.ca/112-ward-dr.S4940553.htm#61-33
2020/10/16,l873193,21 Jeffrey St,Jeffrey St,Grove East,Barrie,"$599,900",2 baths,3+2 beds,https://barrie.listing.ca/21-jeffrey-st.S4940542.htm#61-34
2020/10/16,l872626,39 Donald St,Donald St,Wellington,Barrie,"$699,900",3 baths,6 beds,https://barrie.listing.ca/39-donald-st.S4940022.htm#61-35
2020/10/16,l872415,143 Prince William Way,Prince William Way,Innis-Shore,Barrie,"$729,900",3 baths,4+1 beds,https://barrie.listing.ca/143-prince-william-way.S4939721.htm#61-36
2020/10/16,l872278,14 Kingsridge Rd,Kingsridge Rd,Painswick South,Barrie,"$1,350,000",3 baths,5 beds,https://barrie.listing.ca/14-kingsridge-rd.S4939655.htm#61-37
2020/10/16,l871553,75 Ellen St 1706,Ellen St,Lakeshore,Barrie,"$399,900",1 baths,1 beds,https://barrie.listing.ca/75-ellen-st-1706.S4938892.htm#61-38
2020/10/16,l871552,2 Toronto St 1103,Toronto St,Lakeshore,Barrie,"$699,900",2 baths,2+1 beds,https://barrie.listing.ca/2-toronto-st-1103.S4938874.htm#61-39
2020/10/16,l871288,18 Auburn Crt,Auburn Crt,Ardagh,Barrie,"$989,000",4 baths,4+1 beds,https://barrie.listing.ca/18-auburn-crt.S4938403.htm#61-3a
2020/10/16,l871278,58 Codrington St,Codrington St,Codrington,Barrie,"$989,888",4 baths,8 beds,https://barrie.listing.ca/58-codrington-st.S4937899.htm#61-3b
2020/10/16,l871017,304 Essa Rd 403,Essa Rd,Ardagh,Barrie,"$399,900",1 baths,1 beds,https://barrie.listing.ca/304-essa-rd-403.S4938103.htm#61-3c
2020/10/16,l870640,117 Lions Gate Blvd,Lions Gate Blvd,400 North,Barrie,"$689,900",4 baths,3 beds,https://barrie.listing.ca/117-lions-gate-blvd.S4937720.htm#61-3d
2020/10/16,l870632,112 Widgeon St,Widgeon St,Painswick South,Barrie,"$639,000",3 baths,4 beds,https://barrie.listing.ca/112-widgeon-st.S4937332.htm#61-3e
2020/10/16,l869732,411 Georgian Dr,Georgian Dr,400 East,Barrie,"$639,000",3 baths,2+2 beds,https://barrie.listing.ca/411-georgian-dr.S4936288.htm#61-3f
2020/10/16,l869731,7 Tudor Cres,Tudor Cres,Innis-Shore,Barrie,"$639,000",2 baths,2 beds,https://barrie.listing.ca/7-tudor-cres.S4936277.htm#61-3g
2020/10/16,l869729,18 Crew Crt,Crew Crt,Ardagh,Barrie,"$655,000",3 baths,3 beds,https://barrie.listing.ca/18-crew-crt.S4936083.htm#61-3h
2020/10/16,l869728,203 Southview Rd,Southview Rd,South Shore,Barrie,"$499,900",1 baths,3 beds,https://barrie.listing.ca/203-southview-rd.S4935960.htm#61-3i
2020/10/16,l869727,88 Fox Run St,Fox Run St,Letitia Heights,Barrie,"$559,800",2 baths,2+1 beds,https://barrie.listing.ca/88-fox-run-st.S4935911.htm#61-3j
2020/10/16,l869723,29 Hewitt Rd,Hewitt Rd,Georgian Drive,Barrie,"$790,000",3 baths,4 beds,https://barrie.listing.ca/29-hewitt-rd.S4818704.htm#61-3k
2020/10/16,l869458,75 Ellen St 811,Ellen St,Lakeshore,Barrie,"$369,900",2 baths,2 beds,https://barrie.listing.ca/75-ellen-st-811.S4936774.htm#61-3l
2020/10/16,l869456,295 Cundles Rd 309,Cundles Rd,Alliance,Barrie,"$399,900",2 baths,3 beds,https://barrie.listing.ca/295-cundles-rd-309.S4936241.htm#61-3m
2020/10/16,l869042,10 Willow Fern Dr,Willow Fern Dr,Ardagh,Barrie,"$749,500",4 baths,4+2 beds,https://barrie.listing.ca/10-willow-fern-dr.S4935636.htm#61-3n
2020/10/16,l868758,295 Cundles Rd 110,Cundles Rd,Cundles East,Barrie,"$489,900",2 baths,3 beds,https://barrie.listing.ca/295-cundles-rd-110.S4935129.htm#61-3o
2020/10/16,l868491,1 Leggott Ave 38,Leggott Ave,Painswick North,Barrie,"$588,000",4 baths,3 beds,https://barrie.listing.ca/1-leggott-ave-38.S4935028.htm#61-3p
2020/10/16,l868388,21 Logan Crt,Logan Crt,Holly,Barrie,"$649,999",2 baths,2+1 beds,https://barrie.listing.ca/21-logan-crt.S4934786.htm#61-3q
2020/10/16,l868034,77 Hawkins Dr,Hawkins Dr,Ardagh,Barrie,"$899,900",3 baths,4 beds,https://barrie.listing.ca/77-hawkins-dr.S4934009.htm#61-3r
2020/10/16,l868033,18 Orleans Ave,Orleans Ave,Innis-Shore,Barrie,"$915,999",4 baths,5+1 beds,https://barrie.listing.ca/18-orleans-ave.S4933990.htm#61-3s
2020/10/16,l868031,11 Wesley St,Wesley St,Sunnidale,Barrie,"$850,000",2 baths,2+2 beds,https://barrie.listing.ca/11-wesley-st.S4933944.htm#61-3t
2020/10/16,l867810,50 Lakeside Terr 208,Lakeside Terr,Little Lake,Barrie,"$499,990",2 baths,2 beds,https://barrie.listing.ca/50-lakeside-terr-208.S4934366.htm#61-3u
2020/10/16,l867809,50 Lakeside Terr 301,Lakeside Terr,Little Lake,Barrie,"$489,990",2 baths,2 beds,https://barrie.listing.ca/50-lakeside-terr-301.S4934347.htm#61-3v
2020/10/16,l867808,50 Lakeside Terr 105,Lakeside Terr,Little Lake,Barrie,"$589,990",2 baths,2 beds,https://barrie.listing.ca/50-lakeside-terr-105.S4934257.htm#61-3w
2020/10/16,l867483,13 Magna Carta Rd,Magna Carta Rd,Innis-Shore,Barrie,"$869,000",4 baths,4 beds,https://barrie.listing.ca/13-magna-carta-rd.S4933745.htm#61-3x
2020/10/16,l867275,681 Yonge St 714,Yonge St,Painswick South,Barrie,"$665,990",2 baths,2 beds,https://barrie.listing.ca/681-yonge-st-714.S4933782.htm#61-3y
2020/10/16,l867274,681 Yonge St 332,Yonge St,Painswick South,Barrie,"$399,990",1 baths,1 beds,https://barrie.listing.ca/681-yonge-st-332.S4933720.htm#61-3z
2020/10/16,l867273,681 Yonge St 106,Yonge St,Painswick South,Barrie,"$419,990",1 baths,1 beds,https://barrie.listing.ca/681-yonge-st-106.S4933671.htm#61-40
2020/10/16,l867271,111 Worsley St 309,Worsley St,City Centre,Barrie,"$339,000",1 baths,1 beds,https://barrie.listing.ca/111-worsley-st-309.S4925768.htm#61-41
2020/10/16,l866704,1 Ramblewood Dr,Ramblewood Dr,400 West,Barrie,"$725,000",4 baths,4 beds,https://barrie.listing.ca/1-ramblewood-dr.S4932789.htm#61-42
2020/10/16,l866188,154 Maple Ave,Maple Ave,Lakeshore,Barrie,"$899,000",2 baths,4+1 beds,https://barrie.listing.ca/154-maple-ave.S4932248.htm#61-43
2020/10/16,l866187,51 Hemmingway Cres,Hemmingway Cres,Letitia Heights,Barrie,"$479,500",2 baths,3 beds,https://barrie.listing.ca/51-hemmingway-cres.S4932154.htm#61-44
2020/10/16,l866182,14 Fenchurch Manr,Fenchurch Manr,Painswick South,Barrie,"$699,900",3 baths,2+2 beds,https://barrie.listing.ca/14-fenchurch-manr.S4931995.htm#61-45
2020/10/16,l866179,319 Dunsmore Lane,Dunsmore Lane,Georgian Drive,Barrie,"$440,000",2 baths,3 beds,https://barrie.listing.ca/319-dunsmore-lane.S4931775.htm#61-46
2020/10/16,l866176,6 Sun King Cres,Sun King Cres,Innis-Shore,Barrie,"$854,900",5 baths,4+2 beds,https://barrie.listing.ca/6-sun-king-cres.S4931755.htm#61-47
2020/10/16,l865986,150 Dunlop St 410,Dunlop St,City Centre,Barrie,"$384,900",1 baths,1 beds,https://barrie.listing.ca/150-dunlop-st-410.S4931779.htm#61-48
2020/10/16,l865401,49 Blair Cres,Blair Cres,Grove East,Barrie,"$599,900",3 baths,4+1 beds,https://barrie.listing.ca/49-blair-cres.S4930774.htm#61-49
2020/10/16,l864907,18 Ashdale Crt,Ashdale Crt,Cundles East,Barrie,"$465,000",2 baths,3 beds,https://barrie.listing.ca/18-ashdale-crt.S4930615.htm#61-4a
