ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link,
2020/10/16,l885751,10 Moraine Pl,Moraine Pl,Rural Caledon,Caledon,"$2,399,000",5 baths,3+2 beds,https://caledon.listing.ca/10-moraine-pl.W4955827.htm#y0-1
2020/10/16,l885346,61 Doris Pawley Cres,Doris Pawley Cres,Rural Caledon,Caledon,"$769,900",3 baths,3 beds,https://caledon.listing.ca/61-doris-pawley-cres.W4954871.htm#y0-2
2020/10/16,l885342,45 Riverwood Terr,Riverwood Terr,Bolton East,Caledon,"$1,064,000",4 baths,4+1 beds,https://caledon.listing.ca/45-riverwood-terr.W4954851.htm#y0-3
2020/10/16,l885329,700 Bush St,Bush St,Rural Caledon,Caledon,"$1,350,000",4 baths,4 beds,https://caledon.listing.ca/700-bush-st.W4954742.htm#y0-4
2020/10/16,l885318,101 Larson Peak Rd,Larson Peak Rd,Rural Caledon,Caledon,"$1,350,000",4 baths,4 beds,https://caledon.listing.ca/101-larson-peak-rd.W4954627.htm#y0-5
2020/10/16,l885312,70 Humbershed Cres,Humbershed Cres,Bolton West,Caledon,"$849,999",3 baths,4 beds,https://caledon.listing.ca/70-humbershed-cres.W4954599.htm#y0-6
2020/10/16,l884739,14065 Kennedy Rd,Kennedy Rd,Rural Caledon,Caledon,"$1,799,000",4 baths,4+2 beds,https://caledon.listing.ca/14065-kennedy-rd.W4954509.htm#y0-7
2020/10/16,l884582,20181 Willoughby Rd,Willoughby Rd,Rural Caledon,Caledon,"$1,200,000",3 baths,3+2 beds,https://caledon.listing.ca/20181-willoughby-rd.W4954285.htm#y0-8
2020/10/16,l884564,47 Whitbread Ave,Whitbread Ave,Bolton East,Caledon,"$1,049,900",4 baths,4 beds,https://caledon.listing.ca/47-whitbread-ave.W4954395.htm#y0-9
2020/10/16,l884554,18 Diamondwood Dr,Diamondwood Dr,Rural Caledon,Caledon,"$2,378,800",5 baths,3+1 beds,https://caledon.listing.ca/18-diamondwood-dr.W4954328.htm#y0-a
2020/10/16,l884152,3 Mccauley Dr,Mccauley Dr,Palgrave,Caledon,"$1,479,900",5 baths,4 beds,https://caledon.listing.ca/3-mccauley-dr.W4953896.htm#y0-b
2020/10/16,l884043,25 Deer Valley Dr,Deer Valley Dr,Bolton West,Caledon,"$879,000",3 baths,4 beds,https://caledon.listing.ca/25-deer-valley-dr.W4953618.htm#y0-c
2020/10/16,l883790,17 Tanglewood Dr,Tanglewood Dr,Rural Caledon,Caledon,"$1,988,888",4 baths,4+1 beds,https://caledon.listing.ca/17-tanglewood-dr.W4953354.htm#y0-d
2020/10/16,l883787,10 Oceans Pond Crt,Oceans Pond Crt,Caledon East,Caledon,"$1,469,000",4 baths,4 beds,https://caledon.listing.ca/10-oceans-pond-crt.W4953345.htm#y0-e
2020/10/16,l883746,56 Highmore Ave,Highmore Ave,Bolton East,Caledon,"$919,900",3 baths,3 beds,https://caledon.listing.ca/56-highmore-ave.W4953004.htm#y0-f
2020/10/16,l883724,144 Logan Rd,Logan Rd,Rural Caledon,Caledon,"$2,653,900",5 baths,4 beds,https://caledon.listing.ca/144-logan-rd.W4952862.htm#y0-g
2020/10/16,l883711,14192 Torbram Rd,Torbram Rd,Rural Caledon,Caledon,"$3,499,000",4 baths,4+2 beds,https://caledon.listing.ca/14192-torbram-rd.W4952800.htm#y0-h
2020/10/16,l883500,31 Amalfi Crt,Amalfi Crt,Rural Caledon,Caledon,"$2,958,900",5 baths,4 beds,https://caledon.listing.ca/31-amalfi-crt.W4952718.htm#y0-i
2020/10/16,l883481,65 Ironhorse Cres,Ironhorse Cres,Bolton West,Caledon,"$764,900",4 baths,3 beds,https://caledon.listing.ca/65-ironhorse-cres.W4952555.htm#y0-j
2020/10/16,l883446,8250 Old Church Rd,Old Church Rd,Rural Caledon,Caledon,"$999,000",1 baths,3 beds,https://caledon.listing.ca/8250-old-church-rd.W4952221.htm#y0-k
2020/10/16,l882949,50 Ann St 309,Ann St,Bolton West,Caledon,"$583,900",2 baths,2 beds,https://caledon.listing.ca/50-ann-st-309.W4952835.htm#y0-l
2020/10/16,l882426,354 Hersey Cres,Hersey Cres,Bolton North,Caledon,"$899,000",4 baths,4 beds,https://caledon.listing.ca/354-hersey-cres.W4951738.htm#y0-m
2020/10/16,l882402,36 Royal Terrace Cres,Royal Terrace Cres,Bolton East,Caledon,"$889,000",3 baths,4+1 beds,https://caledon.listing.ca/36-royal-terrace-cres.W4951588.htm#y0-n
2020/10/16,l882356,48 Losino St,Losino St,Rural Caledon,Caledon,"$749,900",4 baths,3 beds,https://caledon.listing.ca/48-losino-st.W4951209.htm#y0-o
2020/10/16,l882325,16560 Mountainview Rd,Mountainview Rd,Caledon East,Caledon,"$1,699,000",3 baths,3+2 beds,https://caledon.listing.ca/16560-mountainview-rd.W4950973.htm#y0-p
2020/10/16,l882020,117 Senator Way,Senator Way,Bolton North,Caledon,"$699,900",4 baths,3 beds,https://caledon.listing.ca/117-senator-way.W4950712.htm#y0-q
2020/10/16,l882006,9 Peace Crt,Peace Crt,Palgrave,Caledon,"$1,450,000",3 baths,3+1 beds,https://caledon.listing.ca/9-peace-crt.W4950611.htm#y0-r
2020/10/16,l881133,343 Whitehead Cres,Whitehead Cres,Bolton North,Caledon,"$800,000",2 baths,3+1 beds,https://caledon.listing.ca/343-whitehead-cres.W4950260.htm#y0-s
2020/10/16,l880788,70 Tarquini Cres,Tarquini Cres,Bolton West,Caledon,"$699,900",3 baths,3 beds,https://caledon.listing.ca/70-tarquini-cres.W4949828.htm#y0-t
2020/10/16,l880207,17142 Humber Station Rd,Humber Station Rd,Rural Caledon,Caledon,"$1,548,000",4 baths,3+2 beds,https://caledon.listing.ca/17142-humber-station-rd.W4949111.htm#y0-u
2020/10/16,l879941,7 Calmon Dr,Calmon Dr,Mono Mills,Caledon,"$998,900",3 baths,4 beds,https://caledon.listing.ca/7-calmon-dr.W4948765.htm#y0-v
2020/10/16,l879730,17991 St Andrews Rd,St Andrews Rd,Rural Caledon,Caledon,"$1,349,000",3 baths,4 beds,https://caledon.listing.ca/17991-st-andrews-rd.W4948676.htm#y0-w
2020/10/16,l878880,12 Warbrick Lane,Warbrick Lane,Bolton North,Caledon,"$659,000",3 baths,3 beds,https://caledon.listing.ca/12-warbrick-lane.W4947700.htm#y0-x
2020/10/16,l878619,16 Filton Rd,Filton Rd,Caledon East,Caledon,"$1,399,900",4 baths,3+1 beds,https://caledon.listing.ca/16-filton-rd.W4947296.htm#y0-y
2020/10/16,l878398,2 Reddington Dr 2,Reddington Dr,Palgrave,Caledon,"$1,165,000",3 baths,2 beds,https://caledon.listing.ca/2-reddington-dr-2.W4947169.htm#y0-z
2020/10/16,l878310,74 Ash Hill Ave,Ash Hill Ave,Caledon East,Caledon,"$1,349,999",4 baths,4 beds,https://caledon.listing.ca/74-ash-hill-ave.W4946836.htm#y0-10
2020/10/16,l878309,4 Melbrit Lane,Melbrit Lane,Caledon East,Caledon,"$689,900",3 baths,3 beds,https://caledon.listing.ca/4-melbrit-lane.W4946835.htm#y0-11
2020/10/16,l878298,15867 Airport Rd,Airport Rd,Caledon East,Caledon,"$1,265,000",3 baths,2+2 beds,https://caledon.listing.ca/15867-airport-rd.W4946710.htm#y0-12
2020/10/16,l877638,14 Emeline St,Emeline St,Alton,Caledon,"$849,900",2 baths,3+1 beds,https://caledon.listing.ca/14-emeline-st.W4946054.htm#y0-13
2020/10/16,l877585,21330 Porterfield Rd,Porterfield Rd,Rural Caledon,Caledon,"$1,149,000",2 baths,3+1 beds,https://caledon.listing.ca/21330-porterfield-rd.W4945738.htm#y0-14
2020/10/16,l876721,18 Trailview Lane,Trailview Lane,Bolton West,Caledon,"$919,000",3 baths,3 beds,https://caledon.listing.ca/18-trailview-lane.W4944609.htm#y0-15
2020/10/16,l876706,27 Atchison Dr,Atchison Dr,Caledon East,Caledon,"$1,264,900",3 baths,4 beds,https://caledon.listing.ca/27-atchison-dr.W4944453.htm#y0-16
2020/10/16,l876703,13064 Mclaughlin Rd,Mclaughlin Rd,Rural Caledon,Caledon,"$7,400,000",2 baths,5 beds,https://caledon.listing.ca/13064-mclaughlin-rd.W4944414.htm#y0-17
2020/10/16,l876109,72 Castelli Crt,Castelli Crt,Bolton North,Caledon,"$999,900",3 baths,4 beds,https://caledon.listing.ca/72-castelli-crt.W4943981.htm#y0-18
2020/10/16,l876108,276 Bonnieglen Farm Blvd,Bonnieglen Farm Blvd,Rural Caledon,Caledon,"$1,299,900",4 baths,4 beds,https://caledon.listing.ca/276-bonnieglen-farm-blvd.W4943972.htm#y0-19
2020/10/16,l876091,178 Cedargrove Rd,Cedargrove Rd,Bolton West,Caledon,"$959,000",4 baths,4+1 beds,https://caledon.listing.ca/178-cedargrove-rd.W4943817.htm#y0-1a
2020/10/16,l876076,12788 Mclaughlin Rd,Mclaughlin Rd,Rural Caledon,Caledon,"$1,444,000",3 baths,2+2 beds,https://caledon.listing.ca/12788-mclaughlin-rd.W4943740.htm#y0-1b
2020/10/16,l875295,93 Senator Way,Senator Way,Bolton North,Caledon,"$729,000",2 baths,3+1 beds,https://caledon.listing.ca/93-senator-way.W4943136.htm#y0-1c
2020/10/16,l875224,13290 Nunnville Rd,Nunnville Rd,Bolton East,Caledon,"$1,749,888",3 baths,3 beds,https://caledon.listing.ca/13290-nunnville-rd.W4942169.htm#y0-1d
2020/10/16,l874668,36 Gardenia Way,Gardenia Way,Rural Caledon,Caledon,"$699,900",4 baths,3 beds,https://caledon.listing.ca/36-gardenia-way.W4942408.htm#y0-1e
2020/10/16,l874662,17639 Mount Hope Rd,Mount Hope Rd,Palgrave,Caledon,"$1,739,000",3 baths,4 beds,https://caledon.listing.ca/17639-mount-hope-rd.W4942361.htm#y0-1f
2020/10/16,l874636,13 Lightheart Dr,Lightheart Dr,Rural Caledon,Caledon,"$989,900",4 baths,3+1 beds,https://caledon.listing.ca/13-lightheart-dr.W4942115.htm#y0-1g
2020/10/16,l874013,63 Mount Hope Rd,Mount Hope Rd,Bolton North,Caledon,"$1,150,000",3 baths,4 beds,https://caledon.listing.ca/63-mount-hope-rd.W4941753.htm#y0-1h
2020/10/16,l873779,94 Waterbury St,Waterbury St,Bolton East,Caledon,"$849,900",3 baths,3 beds,https://caledon.listing.ca/94-waterbury-st.W4941268.htm#y0-1i
2020/10/16,l871948,10305 Highway 9 Rd,Highway 9 Rd,Palgrave,Caledon,"$999,800",2 baths,3 beds,https://caledon.listing.ca/10305-highway-9-rd.W4939219.htm#y0-1j
2020/10/16,l871940,36 West Village Dr,West Village Dr,Inglewood,Caledon,"$1,658,000",5 baths,4+2 beds,https://caledon.listing.ca/36-west-village-dr.W4939186.htm#y0-1k
2020/10/16,l871923,26 Maple Cider St,Maple Cider St,Rural Caledon,Caledon,"$860,000",3 baths,3 beds,https://caledon.listing.ca/26-maple-cider-st.W4939111.htm#y0-1l
2020/10/16,l871378,55 Mccardy Crt,Mccardy Crt,Caledon East,Caledon,"$828,800",3 baths,3 beds,https://caledon.listing.ca/55-mccardy-crt.W4938409.htm#y0-1m
2020/10/16,l871355,15011 Heart Lake Rd,Heart Lake Rd,Rural Caledon,Caledon,"$1,599,919",3 baths,3+1 beds,https://caledon.listing.ca/15011-heart-lake-rd.W4938232.htm#y0-1n
2020/10/16,l870716,12089 Humber Station Rd,Humber Station Rd,Bolton West,Caledon,"$2,599,000",3 baths,4+2 beds,https://caledon.listing.ca/12089-humber-station-rd.W4937550.htm#y0-1o
2020/10/16,l869840,122 Old King Rd,Old King Rd,Bolton East,Caledon,"$998,000",3 baths,4 beds,https://caledon.listing.ca/122-old-king-rd.W4936627.htm#y0-1p
2020/10/16,l869799,53 Fawnridge Rd,Fawnridge Rd,Rural Caledon,Caledon,"$1,310,000",6 baths,5+2 beds,https://caledon.listing.ca/53-fawnridge-rd.W4936303.htm#y0-1q
2020/10/16,l869790,36 Walton Dr,Walton Dr,Palgrave,Caledon,"$1,749,000",4 baths,5+2 beds,https://caledon.listing.ca/36-walton-dr.W4936236.htm#y0-1r
2020/10/16,l869770,4180 The Grange Sdrd,The Grange Sdrd,Rural Caledon,Caledon,"$1,199,000",2 baths,4 beds,https://caledon.listing.ca/4180-the-grange-sdrd.W4936088.htm#y0-1s
2020/10/16,l869054,133 Albert St,Albert St,Bolton East,Caledon,"$1,099,000",3 baths,4 beds,https://caledon.listing.ca/133-albert-st.W4935095.htm#y0-1t
2020/10/16,l867544,995 Forks Of The Credit Rd,Forks Of The Credit Rd,Rural Caledon,Caledon,"$999,900",2 baths,3+1 beds,https://caledon.listing.ca/995-forks-of-the-credit-rd.W4933654.htm#y0-1u
2020/10/16,l867058,7172 Coolihans Sdrd,Coolihans Sdrd,Rural Caledon,Caledon,"$1,699,900",3 baths,4 beds,https://caledon.listing.ca/7172-coolihans-sdrd.W4933251.htm#y0-1v
2020/10/16,l866980,300 Landsbridge St,Landsbridge St,Bolton East,Caledon,"$1,099,000",4 baths,4+1 beds,https://caledon.listing.ca/300-landsbridge-st.W4933071.htm#y0-1w
2020/10/16,l866775,18 Fallis Cres,Fallis Cres,Caledon East,Caledon,"$729,900",3 baths,3 beds,https://caledon.listing.ca/18-fallis-cres.W4932832.htm#y0-1x
2020/10/16,l866722,91 Hanton Cres,Hanton Cres,Bolton East,Caledon,"$700,000",2 baths,3+1 beds,https://caledon.listing.ca/91-hanton-cres.W4932462.htm#y0-1y
2020/10/16,l866234,1405 The Grange Sdrd,The Grange Sdrd,Rural Caledon,Caledon,"$5,280,000",4 baths,4 beds,https://caledon.listing.ca/1405-the-grange-sdrd.W4932069.htm#y0-1z
2020/10/16,l865482,2 Highcrest Rd,Highcrest Rd,Palgrave,Caledon,"$2,399,999",4 baths,3+1 beds,https://caledon.listing.ca/2-highcrest-rd.W4931289.htm#y0-20
2020/10/16,l865476,35 Caledon Mountain Dr,Caledon Mountain Dr,Rural Caledon,Caledon,"$2,999,000",5 baths,4 beds,https://caledon.listing.ca/35-caledon-mountain-dr.W4931224.htm#y0-21
2020/10/16,l865445,95 Senator Way,Senator Way,Bolton North,Caledon,"$699,900",2 baths,3 beds,https://caledon.listing.ca/95-senator-way.W4930954.htm#y0-22
2020/10/16,l864911,46 Hanton Cres,Hanton Cres,Bolton East,Caledon,"$749,000",3 baths,3 beds,https://caledon.listing.ca/46-hanton-cres.W4930249.htm#y0-23
2020/10/16,l864910,83 Lowes Hill Circ,Lowes Hill Circ,Rural Caledon,Caledon,"$768,000",3 baths,3+1 beds,https://caledon.listing.ca/83-lowes-hill-circ.W4920262.htm#y0-24
2020/10/16,l864449,65 Lawren Harris Cres,Lawren Harris Cres,Bolton West,Caledon,"$874,900",4 baths,3 beds,https://caledon.listing.ca/65-lawren-harris-cres.W4930028.htm#y0-25
2020/10/16,l864272,14 Lost Hollow Rd,Lost Hollow Rd,Rural Caledon,Caledon,"$1,329,900",5 baths,5 beds,https://caledon.listing.ca/14-lost-hollow-rd.W4929893.htm#y0-26
2020/10/16,l864178,13872 Kennedy Rd,Kennedy Rd,Rural Caledon,Caledon,"$1,349,999",4 baths,4 beds,https://caledon.listing.ca/13872-kennedy-rd.W4929678.htm#y0-27
2020/10/16,l864129,18338 Hurontario St,Hurontario St,Caledon Village,Caledon,"$595,999",1 baths,2 beds,https://caledon.listing.ca/18338-hurontario-st.W4929776.htm#y0-28
2020/10/16,l863769,8 Snowberry Crt,Snowberry Crt,Caledon Village,Caledon,"$1,399,900",4 baths,3+1 beds,https://caledon.listing.ca/8-snowberry-crt.W4929308.htm#y0-29
2020/10/16,l863767,9288 Finnerty Sdrd,Finnerty Sdrd,Rural Caledon,Caledon,"$1,599,000",3 baths,3+1 beds,https://caledon.listing.ca/9288-finnerty-sdrd.W4929297.htm#y0-2a
2020/10/16,l863761,14 Lowes Hill Cres,Lowes Hill Cres,Rural Caledon,Caledon,"$769,000",3 baths,3+1 beds,https://caledon.listing.ca/14-lowes-hill-cres.W4929257.htm#y0-2b
2020/10/16,l863743,92 De Rose Ave,De Rose Ave,Bolton West,Caledon,"$1,169,000",4 baths,4+1 beds,https://caledon.listing.ca/92-de-rose-ave.W4929137.htm#y0-2c
2020/10/16,l863517,36 Berrydown Dr,Berrydown Dr,Bolton East,Caledon,"$999,900",4 baths,4+2 beds,https://caledon.listing.ca/36-berrydown-dr.W4928785.htm#y0-2d
2020/10/16,l863513,8276 Old Church Rd,Old Church Rd,Rural Caledon,Caledon,"$1,795,000",5 baths,4+1 beds,https://caledon.listing.ca/8276-old-church-rd.W4928757.htm#y0-2e
2020/10/16,l863474,7 Brandiff Crt,Brandiff Crt,Caledon East,Caledon,"$1,697,000",4 baths,4+1 beds,https://caledon.listing.ca/7-brandiff-crt.W4928457.htm#y0-2f
2020/10/16,l863464,16105 Hurontario St,Hurontario St,Rural Caledon,Caledon,"$999,000",4 baths,5+4 beds,https://caledon.listing.ca/16105-hurontario-st.W4928418.htm#y0-2g
2020/10/16,l863462,8074 Healey Rd,Healey Rd,Bolton East,Caledon,"$4,399,000",7 baths,5 beds,https://caledon.listing.ca/8074-healey-rd.W4928397.htm#y0-2h
2020/10/16,l862910,15124 Humber Station Rd,Humber Station Rd,Rural Caledon,Caledon,"$1,900,000",3 baths,3+1 beds,https://caledon.listing.ca/15124-humber-station-rd.W4927974.htm#y0-2i
2020/10/16,l862809,96 Waterbury St,Waterbury St,Bolton East,Caledon,"$775,000",3 baths,3+1 beds,https://caledon.listing.ca/96-waterbury-st.W4928253.htm#y0-2j
2020/10/16,l862379,7667 Castlederg Sdrd,Castlederg Sdrd,Rural Caledon,Caledon,"$2,295,000",5 baths,4+1 beds,https://caledon.listing.ca/7667-castlederg-sdrd.W4927401.htm#y0-2k
2020/10/16,l862129,15733 Centreville Creek Rd,Centreville Creek Rd,Rural Caledon,Caledon,"$1,065,999",3 baths,3 beds,https://caledon.listing.ca/15733-centreville-creek-rd.W4927258.htm#y0-2l
2020/10/16,l862063,17196 Shaws Creek Rd,Shaws Creek Rd,Rural Caledon,Caledon,"$5,480,000",6 baths,5 beds,https://caledon.listing.ca/17196-shaws-creek-rd.W4926773.htm#y0-2m
2020/10/16,l862043,32 Hopevalley Cres,Hopevalley Cres,Caledon East,Caledon,"$1,011,990",3 baths,3 beds,https://caledon.listing.ca/32-hopevalley-cres.W4926661.htm#y0-2n
2020/10/16,l861481,20983 Shaws Creek Rd,Shaws Creek Rd,Rural Caledon,Caledon,"$1,760,000",6 baths,5 beds,https://caledon.listing.ca/20983-shaws-creek-rd.W4926357.htm#y0-2o
2020/10/16,l860922,25 Vinewood Rd,Vinewood Rd,Rural Caledon,Caledon,"$759,000",3 baths,3 beds,https://caledon.listing.ca/25-vinewood-rd.W4925742.htm#y0-2p
2020/10/16,l860652,2601 Forks Of The Credit Rd,Forks Of The Credit Rd,Rural Caledon,Caledon,"$7,999,000",7 baths,4+1 beds,https://caledon.listing.ca/2601-forks-of-the-credit-rd.W4925055.htm#y0-2q
2020/10/16,l860166,64 Phyllis Dr,Phyllis Dr,Rural Caledon,Caledon,"$759,000",3 baths,3 beds,https://caledon.listing.ca/64-phyllis-dr.W4924843.htm#y0-2r
2020/10/16,l860086,24 Carriage House Rd,Carriage House Rd,Bolton East,Caledon,"$729,500",3 baths,3 beds,https://caledon.listing.ca/24-carriage-house-rd.W4924290.htm#y0-2s
2020/10/16,l859567,13826 Heritage Rd,Heritage Rd,Rural Caledon,Caledon,"$2,679,000",6 baths,5+1 beds,https://caledon.listing.ca/13826-heritage-rd.W4924162.htm#y0-2t
2020/10/16,l859401,5 Bridlefield Cres,Bridlefield Cres,Bolton North,Caledon,"$578,000",3 baths,3 beds,https://caledon.listing.ca/5-bridlefield-cres.W4923958.htm#y0-2u
2020/10/16,l858726,34 Mcechearn Cres,Mcechearn Cres,Rural Caledon,Caledon,"$1,249,000",5 baths,5 beds,https://caledon.listing.ca/34-mcechearn-cres.W4922583.htm#y0-2v
2020/10/16,l857929,601 Bush St,Bush St,Rural Caledon,Caledon,"$1,480,000",4 baths,4+3 beds,https://caledon.listing.ca/601-bush-st.W4922132.htm#y0-2w
2020/10/16,l857273,15388 Innis Lake Rd,Innis Lake Rd,Rural Caledon,Caledon,"$1,399,000",4 baths,3+2 beds,https://caledon.listing.ca/15388-innis-lake-rd.W4920945.htm#y0-2x
2020/10/16,l856494,3191 Highpoint Sdrd,Highpoint Sdrd,Rural Caledon,Caledon,"$2,850,000",7 baths,5 beds,https://caledon.listing.ca/3191-highpoint-sdrd.W4920303.htm#y0-2y
2020/10/16,l855637,17153 Old Main St,Old Main St,Rural Caledon,Caledon,"$799,000",1 baths,2 beds,https://caledon.listing.ca/17153-old-main-st.W4918867.htm#y0-2z
2020/10/16,l855011,19175 Kennedy Rd,Kennedy Rd,Rural Caledon,Caledon,"$1,249,000",4 baths,3+2 beds,https://caledon.listing.ca/19175-kennedy-rd.W4918010.htm#y0-30
2020/10/16,l855004,19576 Mountainview Rd,Mountainview Rd,Caledon East,Caledon,"$2,495,000",4 baths,4 beds,https://caledon.listing.ca/19576-mountainview-rd.W4917983.htm#y0-31
2020/10/16,l853508,14757 Mount Hope Rd,Mount Hope Rd,Rural Caledon,Caledon,"$1,749,000",3 baths,4 beds,https://caledon.listing.ca/14757-mount-hope-rd.W4916473.htm#y0-32
2020/10/16,l852041,16153 Innis Lake Rd,Innis Lake Rd,Caledon East,Caledon,"$1,399,999",2 baths,3 beds,https://caledon.listing.ca/16153-innis-lake-rd.W4914813.htm#y0-33
2020/10/16,l852006,28 Fallview Circ,Fallview Circ,Rural Caledon,Caledon,"$1,399,000",4 baths,4 beds,https://caledon.listing.ca/28-fallview-circ.W4914545.htm#y0-34
2020/10/16,l851956,13389 Mississauga Rd,Mississauga Rd,Cheltenham,Caledon,"$2,699,999",6 baths,4 beds,https://caledon.listing.ca/13389-mississauga-rd.W4914211.htm#y0-35
2020/10/16,l850302,33 Hutton Cres,Hutton Cres,Rural Caledon,Caledon,"$1,229,000",4 baths,5+2 beds,https://caledon.listing.ca/33-hutton-cres.W4912383.htm#y0-36
2020/10/16,l850012,6 Reddington Dr 5,Reddington Dr,Palgrave,Caledon,"$1,275,000",3 baths,2 beds,https://caledon.listing.ca/6-reddington-dr-5.W4912262.htm#y0-37
2020/10/16,l849624,31 Ferrara Dr,Ferrara Dr,Rural Caledon,Caledon,"$3,075,900",5 baths,4 beds,https://caledon.listing.ca/31-ferrara-dr.W4911900.htm#y0-38
2020/10/16,l849329,192 King St,King St,Bolton West,Caledon,"$1,089,900",3 baths,4 beds,https://caledon.listing.ca/192-king-st.W4911357.htm#y0-39
2020/10/16,l849065,41 Cottonfield Circ,Cottonfield Circ,Rural Caledon,Caledon,"$1,349,000",3 baths,4 beds,https://caledon.listing.ca/41-cottonfield-circ.W4910653.htm#y0-3a
2020/10/16,l848209,15206 Bramalea Rd,Bramalea Rd,Rural Caledon,Caledon,"$1,449,000",2 baths,4 beds,https://caledon.listing.ca/15206-bramalea-rd.W4910192.htm#y0-3b
2020/10/16,l848205,20950 Shaws Creek Rd,Shaws Creek Rd,Rural Caledon,Caledon,"$3,800,000",4 baths,4+1 beds,https://caledon.listing.ca/20950-shaws-creek-rd.W4910167.htm#y0-3c
2020/10/16,l843976,117 Cedargrove Rd,Cedargrove Rd,Bolton West,Caledon,"$1,210,000",3 baths,4 beds,https://caledon.listing.ca/117-cedargrove-rd.W4908997.htm#y0-3d
2020/10/16,l843925,74 Robinson Preserve Crt,Robinson Preserve Crt,Palgrave,Caledon,"$2,599,900",5 baths,5 beds,https://caledon.listing.ca/74-robinson-preserve-crt.W4909025.htm#y0-3e
2020/10/16,l843924,231 Learmont Ave,Learmont Ave,Rural Caledon,Caledon,"$1,499,000",5 baths,4+1 beds,https://caledon.listing.ca/231-learmont-ave.W4909108.htm#y0-3f
2020/10/16,l841742,5 O'reilly's Lane,O'reilly's Lane,Rural Caledon,Caledon,"$1,149,000",4 baths,2+4 beds,https://caledon.listing.ca/5-oreillys-lane.W4906422.htm#y0-3g
2020/10/16,l841701,18 Henry Wilson Dr,Henry Wilson Dr,Caledon East,Caledon,"$1,289,000",4 baths,4 beds,https://caledon.listing.ca/18-henry-wilson-dr.W4906160.htm#y0-3h
2020/10/16,l840093,2 Kiev Rd,Kiev Rd,Rural Caledon,Caledon,"$850,000",2 baths,2+2 beds,https://caledon.listing.ca/2-kiev-rd.W4904685.htm#y0-3i
2020/10/16,l840051,73 Doris Pawley Cres,Doris Pawley Cres,Rural Caledon,Caledon,"$789,000",3 baths,3 beds,https://caledon.listing.ca/73-doris-pawley-cres.W4904297.htm#y0-3j
2020/10/16,l838751,15388 Dixie Rd,Dixie Rd,Rural Caledon,Caledon,"$534,900",2 baths,3 beds,https://caledon.listing.ca/15388-dixie-rd.W4902987.htm#y0-3k
2020/10/16,l838499,23 Simcoe St,Simcoe St,Mono Mills,Caledon,"$749,999",2 baths,2+1 beds,https://caledon.listing.ca/23-simcoe-st.W4902895.htm#y0-3l
2020/10/16,l838489,19817 Main St,Main St,Alton,Caledon,"$999,000",3 baths,4 beds,https://caledon.listing.ca/19817-main-st.W4902822.htm#y0-3m
2020/10/16,l838446,45 Valleybrook Cres,Valleybrook Cres,Rural Caledon,Caledon,"$1,389,000",5 baths,4+1 beds,https://caledon.listing.ca/45-valleybrook-cres.W4902440.htm#y0-3n
2020/10/16,l835589,774 Charleston Sdrd,Charleston Sdrd,Rural Caledon,Caledon,"$1,288,800",3 baths,3+1 beds,https://caledon.listing.ca/774-charleston-sdrd.W4899442.htm#y0-3o
2020/10/16,l835573,17 Doctor Reynar Rd,Doctor Reynar Rd,Palgrave,Caledon,"$2,365,000",5 baths,5+2 beds,https://caledon.listing.ca/17-doctor-reynar-rd.W4899281.htm#y0-3p
2020/10/16,l835504,17690 Horseshoe Hill Rd,Horseshoe Hill Rd,Rural Caledon,Caledon,"$4,150,000",7 baths,6 beds,https://caledon.listing.ca/17690-horseshoe-hill-rd.W4898801.htm#y0-3q
2020/10/16,l834220,15 Mill View Crt,Mill View Crt,Mono Mills,Caledon,"$1,499,300",3 baths,3+2 beds,https://caledon.listing.ca/15-mill-view-crt.W4897262.htm#y0-3r
2020/10/16,l833663,2 Farmers Lane,Farmers Lane,Bolton East,Caledon,"$1,889,000",3 baths,3+1 beds,https://caledon.listing.ca/2-farmers-lane.W4896716.htm#y0-3s
2020/10/16,l833637,11 Palmer Circ,Palmer Circ,Palgrave,Caledon,"$2,890,000",6 baths,4+1 beds,https://caledon.listing.ca/11-palmer-circ.W4896596.htm#y0-3t
2020/10/16,l832832,2109 Boston Mills Rd,Boston Mills Rd,Rural Caledon,Caledon,"$1,499,999",3 baths,4+3 beds,https://caledon.listing.ca/2109-boston-mills-rd.W4895865.htm#y0-3u
2020/10/16,l832270,12 Frank Lane,Frank Lane,Rural Caledon,Caledon,"$689,000",2 baths,3 beds,https://caledon.listing.ca/12-frank-lane.W4895261.htm#y0-3v
2020/10/16,l832200,14796 Bramalea Rd,Bramalea Rd,Caledon East,Caledon,"$1,737,000",3 baths,4 beds,https://caledon.listing.ca/14796-bramalea-rd.W4894813.htm#y0-3w
2020/10/16,l830787,18888 Kennedy Rd,Kennedy Rd,Rural Caledon,Caledon,"$899,900",0 baths,0 beds,https://caledon.listing.ca/18888-kennedy-rd.W4893320.htm#y0-3x
2020/10/16,l830761,19576 Mountainview Rd,Mountainview Rd,Caledon East,Caledon,"$2,495,000",4 baths,4 beds,https://caledon.listing.ca/19576-mountainview-rd.W4893115.htm#y0-3y
2020/10/16,l829470,84 Sackville St,Sackville St,Bolton West,Caledon,"$2,499,000",5 baths,3 beds,https://caledon.listing.ca/84-sackville-st.W4891887.htm#y0-3z
